# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120030.76-301303.1          1026    178.628351     41.225451    228.565475           176           182            36            45           226           231            80  -9.37745e-05   1.74047e-04      0.002135      0.000000             0   5.44839e-05      4.747669      4.043574      4.527817      1.787914     26.704976      0.000000      0.000000      0.000000     -1.000000      0.184187      0.263314      0.191226   4.87319e-04    180.128146    -30.217541   9.56857e+08
    SoFiA J115933.92-301321.2          1027    441.731970     34.798863    227.265250           439           443            32            38           224           231            82  -6.13005e-05   1.57158e-04      0.002811      0.000000             0   5.09042e-05      6.397521      3.159440      3.395672      1.808313     22.210224      5.810854      0.963322     15.789993     -1.000000      0.133922      0.175429      0.206320   4.60957e-04    179.891326    -30.222557   9.56818e+08
    SoFiA J115917.05-294836.0          1028    520.632171    565.129037    227.110901           519           523           563           567           226           230            36  -4.23146e-05   1.65364e-04      0.002011      0.000000             0   4.54758e-05      3.667519      1.551376      3.045575      1.577975     45.864724      4.112755      0.843709     54.064835     -1.000000      0.132114      0.134124      0.157393   2.72855e-04    179.821052    -29.810000   9.56813e+08
    SoFiA J115933.13-294832.7          1029    445.892573    566.386484    225.930616           443           449           561           573           222           230           118  -1.25527e-04   1.65491e-04      0.003365      0.000000             0   5.38751e-05      7.833904      4.606659      6.651027      2.302232    -19.424698      5.779231      2.477648    -38.616603          -nan      0.164864      0.346131      0.238875   5.85234e-04    179.888049    -29.809096   9.56778e+08
    SoFiA J115941.38-294841.4          1030    407.540608    563.326889    225.526246           405           409           562           566           221           230            66  -8.40010e-05   1.24251e-04      0.001310      0.000000             0   5.50234e-05      9.000000      7.548546      2.205447      1.341260     58.733958      0.000000      0.000000      0.000000     -1.000000      0.185252      0.147004      0.416168   4.47013e-04    179.922425    -29.811500   9.56766e+08
    SoFiA J115853.02-294854.6          1031    632.334162    558.270708    225.937673           630           634           557           561           219           230            78  -1.28843e-04   1.35432e-04      0.001228      0.000000             0   5.86417e-05      8.027011      7.149304      2.320333      1.268318     44.080951      0.000000      0.000000      0.000000     -1.000000      0.159531      0.204000      0.554751   5.17910e-04    179.720908    -29.815161   9.56778e+08
    SoFiA J120018.07-295330.5          1032    237.074124    460.064052    228.050276           235           239           458           462           226           230            29  -3.92264e-05   1.34539e-04      0.001171      0.000000             0   5.72602e-05      2.409275      1.480158      2.476758      1.930350    -52.342796      0.000000      0.000000      0.000000     -1.000000      0.271186      0.219109      0.191727   3.08356e-04    180.075292    -29.891818   9.56842e+08
    SoFiA J115940.50-295432.1          1033    411.537203    438.068307    226.362433           407           414           436           440           225           230            43  -9.12072e-05   1.92066e-04      0.001429      0.000000             0   5.51412e-05      4.042971      2.116999      5.061990      2.004650     89.202519      9.263750          -nan     78.395888     -1.000000      0.353385      0.187215      0.176050   3.61585e-04    179.918763    -29.908922   9.56791e+08
    SoFiA J120019.25-295959.2          1034    231.687525    321.261350    223.638350           229           235           318           323           218           230           106  -6.93636e-05   1.50750e-04      0.003570      0.000000             0   5.22350e-05      7.133024      3.341136      3.772382      2.499080     49.979884      3.684207      0.000000     66.360414     -1.000000      0.186528      0.150982      0.227825   5.37792e-04    180.080211    -29.999772   9.56709e+08
    SoFiA J120104.20-295957.4          1035     23.136897    321.567122    225.069170            21            25           319           324           221           230            98  -1.04633e-04   1.73629e-04      0.002287      0.000000             0   5.06930e-05      8.791876      8.494923      2.400222      1.585257      8.056523      0.000000      0.000000      0.000000     -1.000000      0.118197      0.146670      0.351312   5.01836e-04    180.267510    -29.999288   9.56752e+08
    SoFiA J120048.92-300447.0          1036     94.225667    218.302955    223.994768            91            97           215           221           218           230           185  -1.14391e-04   1.74011e-04      0.002940      0.000000             0   4.62056e-05      6.394902      4.004079      3.001836      2.269878     44.932210      7.498739          -nan     28.244496     -1.000000      0.118189      0.126553      0.284612   6.28464e-04    180.203830    -30.079719   9.56720e+08
    SoFiA J120107.49-300439.7          1037      8.118201    220.711025    227.758575             6            10           219           224           226           230            25  -6.86758e-05   1.22980e-04   6.61516e-04      0.000000             0   5.37352e-05      4.000000      2.298148      3.007684      1.487014     42.532528      0.000000      0.000000      0.000000     -1.000000      0.314397      0.467438      0.319840   2.68676e-04    180.281221    -30.077704   9.56833e+08
    SoFiA J115957.94-294825.2          1038    330.556603    569.155836    225.904538           328           333           568           572           222           229            47  -4.19220e-05   1.56377e-04      0.001458      0.000000             0   5.83410e-05      5.535289      4.069827      2.765907      2.193201    -55.460823      0.000000      0.000000      0.000000     -1.000000      0.209410      0.219111      0.337669   3.99965e-04    179.991434    -29.806989   9.56777e+08
    SoFiA J115915.24-294930.6          1039    529.023611    545.598392    223.913277           526           532           542           547           218           229           170  -1.25490e-04   1.70089e-04      0.003355      0.000000             0   5.07371e-05      8.876002      8.314297      3.965931      1.912257     72.639445      5.839725      1.091147     68.905606     -1.000000      0.144733      0.104183      0.260193   6.61531e-04    179.813501    -29.825180   9.56717e+08
    SoFiA J115947.96-295303.0          1040    376.927372    469.927926    227.484614           375           380           468           472           224           229            39  -6.27155e-05   1.94948e-04      0.001831      0.000000             0   5.06600e-05      3.571665      3.242262      3.197885      1.231381     82.408705      4.279381      0.138884    -89.482926     -1.000000      0.147817      0.087682      0.136160   3.16372e-04    179.949830    -29.884158   9.56825e+08
